# Bannerlord Asset Reference Dump
# Generated: 2026-08-07 21:12:45 -04:00
# Source install: F:\SteamLibrary\steamapps\common\Mount & Blade II Bannerlord
# Game version: 1.4.7
# Generated by tools/build_asset_dump.ps1 - do not hand-edit, regenerate instead.
#
# Column layout matches the legacy bannerlord_assets_v1.3.15.txt exactly: existing bake scripts
# index it positionally (PhysicsShapes = 7, Meshes = 11).
#
# An empty Meshes column means the prefab has no visible geometry. Those are markers and logic
# nodes - spawn points, patrol points, animation points - and are intentionally included.
#
AssetName | Module | PrefabFile | RelativePath | InferredCategory | HasPhysics | HasCollisionShape | PhysicsShapes | PhysicsMaterials | Masses | BodyFlags | Meshes | Scripts | Tags | Flags | Mobility | OldPrefabName | ChildSectionCount | ChildTopNames
empire_keep_b | Native | archhitecture_empire.xml | Prefabs\archhitecture_empire.xml | architecture | yes | yes | bo_empire_keep_b_base,bo_empire_keep_b_interior,bo_empire_keep_b_arch_a,bo_empire_keep_b_column_top,bo_empire_keep_b_arch_b,bo_empire_keep_b_relief_b,bo_roman_column_c,bo_empire_keep_b_interior_stair_side,bo_empire_keep_b_interior_stair,bo_empire_keep_a_emblem_a,bo_empire_keep_b_relief_e,bo_empire_keep_b_relief_c,+43 more |  |  |  | empire_keep_b_base,empire_keep_b_interior,empire_keep_b_arch_a,empire_keep_b_column_top,empire_keep_b_arch_b,empire_keep_b_relief_b,roman_column_c,empire_keep_b_interior_stair_side,empire_keep_b_interior_stair,empire_keep_a_emblem_a,empire_keep_b_relief_e,empire_keep_b_relief_c,+58 more | mesh_bender |  |  |  |  | 21 | empire_keep_b_interior,empire_keep_b_main_building,empire_keep_b_side_building_b,empire_keep_b_side_building_c,empire_keep_b_side_building_d,empire_keep_b_side_building_e,empire_keep_b_side_building_f,empire_keep_b_side_building_g,empire_keep_b_side_building_h,empire_keep_b_side_building_i,empire_keep_b_side_building_j,empire_keep_b_side_building_k,+9 more
empire_keep_b_stair | Native | archhitecture_empire.xml | Prefabs\archhitecture_empire.xml | architecture | yes | yes | bo_empire_keep_b_stair_wall,bo_empire_keep_b_stair_a,bo_empire_keep_b_stair_b,bo_empire_keep_b_stair_c,bo_empire_keep_b_stair_d |  | 1.000 |  | empire_keep_b_stair_wall,empire_keep_b_stair_a,empire_keep_b_stair_b,empire_keep_b_stair_c,empire_keep_b_stair_d |  |  |  |  |  | 1 | empire_keep_b_stair_a,empire_keep_b_stair_b,empire_keep_b_stair_c,empire_keep_b_stair_d
empire_keep_b_interior_stair | Native | archhitecture_empire.xml | Prefabs\archhitecture_empire.xml | architecture |  | yes | bo_empire_keep_b_interior_stair |  | 1.000 |  | empire_keep_b_interior_stair |  |  |  |  |  | 0 | empire_keep_b_interior_stair
empire_keep_b_column_top | Native | archhitecture_empire.xml | Prefabs\archhitecture_empire.xml | architecture |  | yes | bo_empire_keep_b_column_top |  | 1.000 |  | empire_keep_b_column_top |  |  |  |  |  | 0 | empire_keep_b_column_top
empire_keep_b_arch_c | Native | archhitecture_empire.xml | Prefabs\archhitecture_empire.xml | architecture |  | yes | bo_empire_keep_b_arch_c |  | 1.000 |  | empire_keep_b_arch_c |  |  |  |  |  | 0 | empire_keep_b_arch_c
empire_keep_b_arch_b | Native | archhitecture_empire.xml | Prefabs\archhitecture_empire.xml | architecture |  | yes | bo_empire_keep_b_arch_b |  | 1.000 |  | empire_keep_b_arch_b |  |  |  |  |  | 0 | empire_keep_b_arch_b
empire_keep_b_arch_a | Native | archhitecture_empire.xml | Prefabs\archhitecture_empire.xml | architecture |  | yes | bo_empire_keep_b_arch_a |  | 1.000 |  | empire_keep_b_arch_a |  |  |  |  |  | 0 | empire_keep_b_arch_a
empire_keep_b_merlon_a | Native | archhitecture_empire.xml | Prefabs\archhitecture_empire.xml | architecture |  | yes | bo_empire_keep_b_merlon_a |  | 1.000 |  | empire_keep_b_merlon_a |  |  |  |  |  | 0 | empire_keep_b_merlon_a
empire_keep_b_roof_window_a | Native | archhitecture_empire.xml | Prefabs\archhitecture_empire.xml | architecture |  | yes | bo_empire_keep_b_main_building_roof_window_a |  | 1.000 |  | empire_keep_b_main_building_roof_window_a |  |  |  |  |  | 0 | empire_keep_b_roof_window_a
empire_keep_b_relief_a | Native | archhitecture_empire.xml | Prefabs\archhitecture_empire.xml | architecture |  | yes | bo_empire_keep_b_relief_a |  | 1.000 |  | empire_keep_b_relief_a |  |  |  |  |  | 0 | empire_keep_b_relief_a
empire_keep_b_relief_b | Native | archhitecture_empire.xml | Prefabs\archhitecture_empire.xml | architecture |  | yes | bo_empire_keep_b_relief_b |  | 1.000 |  | empire_keep_b_relief_b |  |  |  |  |  | 0 | empire_keep_b_relief_b
empire_keep_b_relief_c | Native | archhitecture_empire.xml | Prefabs\archhitecture_empire.xml | architecture |  | yes | bo_empire_keep_b_relief_c |  | 1.000 |  | empire_keep_b_relief_c |  |  |  |  |  | 0 | empire_keep_b_relief_c
empire_keep_b_relief_d | Native | archhitecture_empire.xml | Prefabs\archhitecture_empire.xml | architecture |  | yes | bo_empire_keep_b_relief_d |  | 1.000 |  | empire_keep_b_relief_d |  |  |  |  |  | 0 | empire_keep_b_relief_d
empire_keep_b_relief_e | Native | archhitecture_empire.xml | Prefabs\archhitecture_empire.xml | architecture |  | yes | bo_empire_keep_b_relief_e |  | 1.000 |  | empire_keep_b_relief_e |  |  |  |  |  | 0 | empire_keep_b_relief_e
empire_keep_b_relief_f | Native | archhitecture_empire.xml | Prefabs\archhitecture_empire.xml | architecture |  | yes | bo_empire_keep_b_relief_f |  | 1.000 |  | empire_keep_b_relief_f |  |  |  |  |  | 0 | empire_keep_b_relief_f
empire_keep_b_main_building_front | Native | archhitecture_empire.xml | Prefabs\archhitecture_empire.xml | architecture | yes | yes | bo_empire_keep_b_main_building_front,bo_empire_keep_b_main_building_roof_window_a,bo_empire_keep_a_door_e,bo_empire_keep_a_roof_part_a |  | 1.000 |  | empire_keep_b_main_building_front,empire_keep_b_main_building_roof_window_a,empire_keep_a_door_e,empire_keep_a_roof_part_a,empire_keep_b_door_c |  |  |  |  |  | 1 | empire_keep_b_main_building_roof_window_a,empire_keep_a_door_e,empire_keep_a_roof_part_a,empire_keep_b_door_c
empire_keep_balcony_a | Native | archhitecture_empire.xml | Prefabs\archhitecture_empire.xml | architecture |  | yes | bo_empire_keep_balcony_a |  | 1.000 |  | empire_keep_balcony_a |  |  |  |  |  | 0 | empire_keep_balcony_a
empire_dungeon_corridor_b_arch_b | Native | archhitecture_empire.xml | Prefabs\archhitecture_empire.xml | architecture |  | yes | bo_empire_dungeon_corridor_b_arch_b |  | 1.000 |  | empire_dungeon_corridor_b_arch_b |  |  |  |  |  | 0 | empire_dungeon_corridor_b_arch_b
empire_dungeon_corridor_b_arch_a | Native | archhitecture_empire.xml | Prefabs\archhitecture_empire.xml | architecture |  | yes | bo_empire_dungeon_corridor_b_arch_a |  | 1.000 |  | empire_dungeon_corridor_b_arch_a |  |  |  |  |  | 0 | empire_dungeon_corridor_b_arch_a
empire_garden_wall_a_end | Native | archhitecture_empire.xml | Prefabs\archhitecture_empire.xml | architecture |  | yes | bo_empire_garden_wall_a_end |  | 1.000 |  | empire_garden_wall_a_end |  |  |  |  |  | 0 | empire_garden_wall_a_end
empire_garden_wall_b_end | Native | archhitecture_empire.xml | Prefabs\archhitecture_empire.xml | architecture |  | yes | bo_empire_garden_wall_b_end |  | 1.000 |  | empire_garden_wall_b_end |  |  |  |  |  | 0 | empire_garden_wall_b_end
empire_garden_wall_c_end | Native | archhitecture_empire.xml | Prefabs\archhitecture_empire.xml | architecture |  | yes | bo_empire_garden_wall_c_end |  | 1.000 |  | empire_garden_wall_c_end |  |  |  |  |  | 0 | empire_garden_wall_c_end
empire_garden_wall_d_end | Native | archhitecture_empire.xml | Prefabs\archhitecture_empire.xml | architecture |  | yes | bo_empire_garden_wall_d_end |  | 1.000 |  | empire_garden_wall_d_end |  |  |  |  |  | 0 | empire_garden_wall_d_end
empire_bridge_c_connection_a | Native | archhitecture_empire.xml | Prefabs\archhitecture_empire.xml | architecture |  | yes | bo_empire_bridge_a_connection_a |  | 1.000 |  | empire_bridge_c_connection_a |  |  |  |  |  | 0 | empire_bridge_c_connection_a
empire_bridge_c_connection_b | Native | archhitecture_empire.xml | Prefabs\archhitecture_empire.xml | architecture |  | yes | bo_empire_bridge_a_connection_b |  | 1.000 |  | empire_bridge_c_connection_b |  |  |  |  |  | 0 | empire_bridge_c_connection_b
empire_bridge_c_part_a | Native | archhitecture_empire.xml | Prefabs\archhitecture_empire.xml | architecture |  | yes | bo_empire_bridge_a_part_a |  | 1.000 |  | empire_bridge_c_part_a |  |  |  |  |  | 0 | empire_bridge_c_part_a
empire_bridge_c_part_b | Native | archhitecture_empire.xml | Prefabs\archhitecture_empire.xml | architecture |  | yes | bo_empire_bridge_a_part_a |  | 1.000 |  | empire_bridge_c_part_b |  |  |  |  |  | 0 | empire_bridge_c_part_b
empire_bridge_c_part_c | Native | archhitecture_empire.xml | Prefabs\archhitecture_empire.xml | architecture |  | yes | bo_empire_bridge_a_part_c |  | 1.000 |  | empire_bridge_c_part_c |  |  |  |  |  | 0 | empire_bridge_c_part_c
empire_house_tower_e3 | Native | archhitecture_empire.xml | Prefabs\archhitecture_empire.xml | architecture |  | yes | bo_empire_house_tower_e1 |  | 1.000 |  | empire_house_tower_e3 |  |  |  |  |  | 0 | empire_house_tower_e3
empire_hippodrome_enterance_wall_a2 | Native | archhitecture_empire.xml | Prefabs\archhitecture_empire.xml | architecture |  | yes | bo_empire_hippodrome_enterance_wall_a |  | 1.000 |  | empire_hippodrome_enterance_wall_a2 |  |  |  |  |  | 0 | empire_hippodrome_enterance_wall_a2
empire_hippodrome_enterance_wall_b2 | Native | archhitecture_empire.xml | Prefabs\archhitecture_empire.xml | architecture |  | yes | bo_empire_hippodrome_enterance_wall_b |  | 1.000 |  | empire_hippodrome_enterance_wall_b2 |  |  |  |  |  | 0 | empire_hippodrome_enterance_wall_b2
empire_hippodrome_enterance_wall_corner2 | Native | archhitecture_empire.xml | Prefabs\archhitecture_empire.xml | architecture |  | yes | bo_empire_hippodrome_enterance_wall_corner |  | 1.000 |  | empire_hippodrome_enterance_wall_corner2 |  |  |  |  |  | 0 | empire_hippodrome_enterance_wall_corner2
empire_wall_a_damaged_1 | Native | archhitecture_empire.xml | Prefabs\archhitecture_empire.xml | architecture |  | yes | bo_empire_wall_a_damaged_1 |  | 1.000 |  | empire_wall_a_damaged_1 |  |  |  |  |  | 0 | empire_wall_a_damaged_1
empire_tower_a_mini | Native | archhitecture_empire.xml | Prefabs\archhitecture_empire.xml | architecture |  | yes | bo_empire_tower_a_mini |  | 1.000 |  | empire_tower_a_mini |  |  |  |  |  | 0 | empire_tower_a_mini
empire_dungeon_corridor_st02 | Native | archhitecture_empire.xml | Prefabs\archhitecture_empire.xml | architecture |  | yes | bo_empire_dungeon_corridor_st02 |  |  |  | empire_dungeon_corridor_st02 |  |  |  |  |  | 0 | empire_dungeon_corridor_st02
empire_dungeon_corridor_st01 | Native | archhitecture_empire.xml | Prefabs\archhitecture_empire.xml | architecture |  | yes | bo_empire_dungeon_corridor_st01 |  |  |  | empire_dungeon_corridor_st01 |  |  |  |  |  | 0 | empire_dungeon_corridor_st01
empire_dungeon_column_a | Native | archhitecture_empire.xml | Prefabs\archhitecture_empire.xml | architecture |  | yes | bo_empire_dungeon_column_a |  |  |  | empire_dungeon_column_a |  |  |  |  |  | 0 | empire_dungeon_column_a
empire_dungeon_corridor_st03 | Native | archhitecture_empire.xml | Prefabs\archhitecture_empire.xml | architecture |  | yes | bo_empire_dungeon_corridor_st03 |  |  |  | empire_dungeon_corridor_st03 |  |  |  |  |  | 0 | empire_dungeon_corridor_st03
empire_dungeon_corridor_st04 | Native | archhitecture_empire.xml | Prefabs\archhitecture_empire.xml | architecture |  | yes | bo_empire_dungeon_corridor_st04 |  |  |  | empire_dungeon_corridor_st04 |  |  |  |  |  | 0 | empire_dungeon_corridor_st04
empire_dungeon_corridor_st05 | Native | archhitecture_empire.xml | Prefabs\archhitecture_empire.xml | architecture |  | yes | bo_empire_dungeon_corridor_st05 |  |  |  | empire_dungeon_corridor_st05 |  |  |  |  |  | 0 | empire_dungeon_corridor_st05
empire_dungeon_corridor_st_gate_a | Native | archhitecture_empire.xml | Prefabs\archhitecture_empire.xml | architecture |  | yes | bo_empire_dungeon_corridor_st_gate_a |  |  |  | empire_dungeon_corridor_st_gate_a |  |  |  |  |  | 0 | empire_dungeon_corridor_st_gate_a
empire_dungeon_corridor_st_gate_b | Native | archhitecture_empire.xml | Prefabs\archhitecture_empire.xml | architecture |  | yes | bo_empire_dungeon_corridor_st_gate_b |  |  |  | empire_dungeon_corridor_st_gate_b |  |  |  |  |  | 0 | empire_dungeon_corridor_st_gate_b
empire_dungeon_corridor_st_gate_c | Native | archhitecture_empire.xml | Prefabs\archhitecture_empire.xml | architecture |  | yes | bo_empire_dungeon_corridor_st_gate_c |  |  |  | empire_dungeon_corridor_st_gate_c |  |  |  |  |  | 0 | empire_dungeon_corridor_st_gate_c
empire_dungeon_corridor_st_gate_d | Native | archhitecture_empire.xml | Prefabs\archhitecture_empire.xml | architecture |  | yes | bo_empire_dungeon_corridor_st_gate_d |  |  |  | empire_dungeon_corridor_st_gate_d |  |  |  |  |  | 0 | empire_dungeon_corridor_st_gate_d
empire_dungeon_wall_a | Native | archhitecture_empire.xml | Prefabs\archhitecture_empire.xml | architecture |  | yes | bo_empire_dungeon_wall_a |  |  |  | empire_dungeon_wall_a |  |  |  |  |  | 0 | empire_dungeon_wall_a
empire_dungeon_wall_b | Native | archhitecture_empire.xml | Prefabs\archhitecture_empire.xml | architecture |  | yes | bo_empire_dungeon_wall_b |  |  |  | empire_dungeon_wall_b |  |  |  |  |  | 0 | empire_dungeon_wall_b
empire_dungeon_wall_ornament_a | Native | archhitecture_empire.xml | Prefabs\archhitecture_empire.xml | architecture |  | yes | bo_empire_dungeon_wall_ornament_a |  |  |  | empire_dungeon_wall_ornament_a |  |  |  |  |  | 0 | empire_dungeon_wall_ornament_a
khuzait_house_a | Native | archhitecture_khuzait.xml | Prefabs\archhitecture_khuzait.xml | architecture | yes | yes | bo_mongol_house_a |  | 1.000 |  | mongol_house_a,pandora |  |  |  |  |  | 1 | scene: khuzait_house_a_interior
khuzait_house_b | Native | archhitecture_khuzait.xml | Prefabs\archhitecture_khuzait.xml | architecture | yes | yes | bo_mongol_house_b,bo_2_mongol_house_b |  | 1.000 |  | mongol_house_b,pandora |  |  |  |  |  | 1 | scene: khuzait_house_b_interior_b,scene: khuzait_house_b_interior_a,khuzait_house_b_stairs
khuzait_house_c | Native | archhitecture_khuzait.xml | Prefabs\archhitecture_khuzait.xml | architecture | yes | yes | bo_mongol_house_c,bo_2_mongol_house_c |  | 1.000 |  | mongol_house_c,pandora |  |  |  |  |  | 1 | scene: khuzait_house_c_interior_a,scene: khuzait_house_c_interior_b,khuzait_house_c_stairs
khuzait_house_d | Native | archhitecture_khuzait.xml | Prefabs\archhitecture_khuzait.xml | architecture | yes | yes | bo_mongol_house_d,bo_2_mongol_house_d |  | 1.000 |  | mongol_house_d,pandora |  |  |  |  |  | 1 | scene: khuzait_house_d_interior_a,scene: khuzait_house_d_interior_b,khuzait_house_d_stairs
khuzait_house_e2 | Native | archhitecture_khuzait.xml | Prefabs\archhitecture_khuzait.xml | architecture | yes | yes | bo_mongol_house_e2,bo_2_mongol_house_e2 |  | 1.000 |  | mongol_house_e2,pandora |  |  |  |  |  | 1 | scene: khuzait_house_e_interior_a,scene: khuzait_house_e_interior_b,khuzait_house_e2_stairs
khuzait_house_f2 | Native | archhitecture_khuzait.xml | Prefabs\archhitecture_khuzait.xml | architecture | yes | yes | bo_mongol_house_f2,bo_2_mongol_house_f2 |  | 1.000 |  | mongol_house_f2,pandora |  |  |  |  |  | 1 | scene: khuzait_house_f_interior,khuzait_house_f2_stairs
khuzait_house_g | Native | archhitecture_khuzait.xml | Prefabs\archhitecture_khuzait.xml | architecture | yes | yes | bo_mongol_house_g,bo_2_mongol_house_g |  | 1.000 |  | mongol_house_g,pandora |  |  |  |  |  | 1 | scene: khuzait_house_g_interior_a,scene: khuzait_house_g_interior_b,khuzait_house_g_stairs
khuzait_house_a_interior | Native | archhitecture_khuzait.xml | Prefabs\archhitecture_khuzait.xml | architecture |  | yes | bo_khuzait_house_a_interior |  | 1.000 |  | khuzait_house_a_interior |  |  |  |  |  | 0 | khuzait_house_a_interior
khuzait_house_b_interior_a | Native | archhitecture_khuzait.xml | Prefabs\archhitecture_khuzait.xml | architecture |  | yes | bo_khuzait_house_b_interior_a |  | 1.000 |  | khuzait_house_b_interior_a |  |  |  |  |  | 0 | khuzait_house_b_interior_a
khuzait_house_b_interior_b | Native | archhitecture_khuzait.xml | Prefabs\archhitecture_khuzait.xml | architecture |  | yes | bo_khuzait_house_b_interior_b |  | 1.000 |  | khuzait_house_b_interior_b |  |  |  |  |  | 0 | khuzait_house_b_interior_b
khuzait_house_c_interior_a | Native | archhitecture_khuzait.xml | Prefabs\archhitecture_khuzait.xml | architecture |  | yes | bo_khuzait_house_c_interior_a |  | 1.000 |  | khuzait_house_c_interior_a |  |  |  |  |  | 0 | khuzait_house_c_interior_a
khuzait_house_c_interior_b | Native | archhitecture_khuzait.xml | Prefabs\archhitecture_khuzait.xml | architecture |  | yes | bo_khuzait_house_c_interior_b |  |  |  | khuzait_house_c_interior_b |  |  |  |  |  | 0 | khuzait_house_c_interior_b
khuzait_house_d_interior_a | Native | archhitecture_khuzait.xml | Prefabs\archhitecture_khuzait.xml | architecture |  | yes | bo_khuzait_house_d_interior_a |  | 1.000 |  | khuzait_house_d_interior_a |  |  |  |  |  | 0 | khuzait_house_d_interior_a
khuzait_house_d_interior_b | Native | archhitecture_khuzait.xml | Prefabs\archhitecture_khuzait.xml | architecture |  | yes | bo_khuzait_house_d_interior_b |  | 1.000 |  | khuzait_house_d_interior_b |  |  |  |  |  | 0 | khuzait_house_d_interior_b
khuzait_house_g_interior_a | Native | archhitecture_khuzait.xml | Prefabs\archhitecture_khuzait.xml | architecture |  | yes | bo_khuzait_house_g_interior_a |  | 1.000 |  | khuzait_house_g_interior_a |  |  |  |  |  | 0 | khuzait_house_g_interior_a
khuzait_house_g_interior_b | Native | archhitecture_khuzait.xml | Prefabs\archhitecture_khuzait.xml | architecture |  | yes | bo_khuzait_house_g_interior_b |  | 1.000 |  | khuzait_house_g_interior_b |  |  |  |  |  | 0 | khuzait_house_g_interior_b
khuzait_house_f_interior | Native | archhitecture_khuzait.xml | Prefabs\archhitecture_khuzait.xml | architecture |  | yes | bo_khuzait_house_f_interior |  | 1.000 |  | khuzait_house_f_interior |  |  |  |  |  | 0 | khuzait_house_f_interior
khuzait_house_e_interior_a | Native | archhitecture_khuzait.xml | Prefabs\archhitecture_khuzait.xml | architecture |  | yes | bo_khuzait_house_e_interior_a |  | 1.000 |  | khuzait_house_e_interior_a |  |  |  |  |  | 0 | khuzait_house_e_interior_a
khuzait_house_e_interior_b | Native | archhitecture_khuzait.xml | Prefabs\archhitecture_khuzait.xml | architecture |  | yes | bo_khuzait_house_e_interior_b |  | 1.000 |  | khuzait_house_e_interior_b |  |  |  |  |  | 0 | khuzait_house_e_interior_b
khuzait_thatched_shade_a | Native | archhitecture_khuzait.xml | Prefabs\archhitecture_khuzait.xml | architecture |  | yes | bo_mongol_thatched_shade_a |  | 1.000 |  | mongol_thatched_shade_a |  |  |  |  |  | 0 | khuzait_thatched_shade_a
khuzait_tent_a | Native | archhitecture_khuzait.xml | Prefabs\archhitecture_khuzait.xml | architecture |  | yes | bo_khuzait_tent_a |  | 1.000 |  | khuzait_tent_a |  |  |  |  |  | 0 | khuzait_tent_a
khuzait_tent_interior_a | Native | archhitecture_khuzait.xml | Prefabs\archhitecture_khuzait.xml | architecture |  | yes | bo_khuzait_tent_interior_a |  | 1.000 |  | khuzait_tent_interior_a |  |  |  |  |  | 0 | khuzait_tent_interior_a
khuzait_tent_b | Native | archhitecture_khuzait.xml | Prefabs\archhitecture_khuzait.xml | architecture |  | yes | bo_khuzait_tent_a |  | 1.000 |  | khuzait_tent_b |  |  |  |  |  | 0 | khuzait_tent_b
khuzait_tent_interior_b | Native | archhitecture_khuzait.xml | Prefabs\archhitecture_khuzait.xml | architecture |  | yes | bo_khuzait_tent_interior_a |  | 1.000 |  | khuzait_tent_interior_b |  |  |  |  |  | 0 | khuzait_tent_interior_b
khuzait_pit_a | Native | archhitecture_khuzait.xml | Prefabs\archhitecture_khuzait.xml | architecture |  | yes | bo_khuzait_pit_a |  |  |  | khuzait_pit_a |  |  |  |  |  | 0 | khuzait_pit_a
